order_item_id,order_id,menu_item_id,quantity,item_price
61961,45819,6,1,7.75
61962,45820,27,1,7.5
61963,45820,1,1,7.75
61964,45821,2,1,9.0
61965,45821,13,1,6.25
61966,45822,20,1,6.75
61967,45823,7,1,6.5
61968,45823,1,1,7.0
61969,45824,29,1,7.75
61970,45825,8,1,7.25
61971,45826,1,1,7.0
61972,45827,7,1,8.75
61973,45828,1,1,7.25
61974,45829,9,1,6.75
61975,45830,38,1,8.0
61976,45831,7,1,8.0
61977,45832,2,1,8.75
61978,45833,7,1,6.5
61979,45833,2,1,6.5
61980,45834,34,1,8.5
61981,45835,8,1,8.75
61982,45836,31,1,7.25
61983,45837,7,1,7.25
61984,45838,25,1,6.25
61985,45839,10,1,6.5
61986,45840,29,1,9.25
61987,45841,23,1,7.75
61988,45842,9,1,7.5
61989,45843,5,1,7.25
61990,45844,7,1,8.75
61991,45845,7,1,6.5
61992,45846,27,1,6.75
61993,45847,1,1,8.5
61994,45848,34,1,7.75
61995,45849,2,1,8.75
61996,45849,9,1,7.75
61997,45850,7,1,7.25
61998,45851,1,1,6.25
61999,45852,27,1,9.0
62000,45853,13,1,6.25
62001,45853,9,1,6.75
62002,45854,2,1,8.0
62003,45854,20,1,6.75
62004,45855,32,1,7.25
62005,45856,7,1,8.0
62006,45857,7,1,7.25
62007,45858,9,1,6.75
62008,45858,23,1,7.75
62009,45859,1,1,6.25
62010,45860,29,1,7.0
62011,45860,5,1,6.5
62012,45861,27,1,7.5
62013,45862,4,1,8.25
62014,45863,1,1,8.5
62015,45864,29,1,7.75
62016,45865,39,1,9.25
62017,45865,14,1,8.5
62018,45866,28,1,8.75
62019,45867,24,1,5.75
62020,45867,1,1,6.25
62021,45868,29,1,7.0
62022,45869,9,1,9.0
62023,45870,39,1,7.75
62024,45870,1,1,6.25
62025,45871,27,1,7.5
62026,45871,3,1,7.0
62027,45872,35,1,7.5
62028,45873,29,1,8.5
62029,45874,36,1,7.5
62030,45875,7,1,6.5
62031,45875,9,1,7.5
62032,45876,9,1,6.75
62033,45876,27,1,6.75
62034,45877,27,1,6.75
62035,45878,29,1,8.5
62036,45879,21,1,8.0
62037,45879,26,1,7.0
62038,45880,27,1,6.75
62039,45881,7,1,6.5
62040,45882,1,1,6.25
62041,45883,29,1,7.75
62042,45884,29,1,8.5
62043,45884,5,1,7.25
62044,45885,9,1,9.0
62045,45886,1,1,7.0
62046,45886,1,1,6.25
62047,45887,27,1,8.25
62048,45888,20,1,9.25
62049,45888,7,1,6.5
62050,45889,1,1,7.75
62051,45890,27,1,7.5
62052,45891,33,1,7.25
62053,45892,27,1,6.75
62054,45893,25,1,6.25
62055,45893,7,1,7.25
62056,45894,9,1,6.75
62057,45895,33,1,8.0
62058,45895,1,1,7.75
62059,45896,35,1,7.5
62060,45896,9,1,8.25
62061,45897,2,1,8.75
62062,45898,4,1,8.25
62063,45898,9,1,7.5
62064,45899,1,1,7.0
62065,45900,16,1,8.75
62066,45901,27,1,7.5
62067,45901,3,1,8.5
62068,45902,7,1,8.0
62069,45903,36,1,9.75
62070,45904,22,1,8.5
62071,45904,9,1,7.5
62072,45905,28,1,6.5
62073,45906,13,1,7.0
62074,45907,1,1,7.0
62075,45907,2,1,6.5
62076,45908,2,1,8.75
62077,45909,28,1,7.25
62078,45909,17,1,8.5
62079,45910,7,1,8.75
62080,45911,29,1,7.0
62081,45912,9,1,6.75
62082,45913,27,1,6.75
62083,45914,1,1,7.75
62084,45915,36,1,8.25
62085,45915,9,1,8.25
62086,45916,7,1,8.0
62087,45917,22,1,7.5
62088,45917,9,1,9.0
62089,45918,31,1,9.5
62090,45918,39,1,10.0
62091,45919,1,1,7.75
62092,45920,2,1,7.25
62093,45920,29,1,8.5
62094,45921,7,1,6.5
62095,45922,2,1,8.0
62096,45923,9,1,6.75
62097,45924,29,1,9.25
62098,45925,21,1,8.0
62099,45926,9,1,6.75
62100,45926,9,1,7.5
62101,45927,2,1,8.75
62102,45928,9,1,7.5
62103,45929,9,1,6.75
62104,45930,9,1,6.75
62105,45930,5,1,8.0
62106,45931,29,1,7.0
62107,45931,27,1,7.5
62108,45932,9,1,7.5
62109,45933,27,1,6.75
62110,45933,1,1,7.75
62111,45933,9,1,8.25
62112,45934,30,1,7.0
62113,45934,7,1,7.25
62114,45935,7,1,6.5
62115,45935,3,1,7.0
62116,45936,2,1,8.75
62117,45937,29,1,8.5
62118,45937,10,1,8.75
62119,45937,2,1,6.5
62120,45938,9,1,8.25
62121,45938,2,1,7.25
62122,45939,31,1,8.0
62123,45939,27,1,8.25
62124,45939,3,1,7.0
62125,45940,29,1,7.75
62126,45941,2,1,6.5
62127,45941,27,1,6.75
62128,45942,7,1,6.5
62129,45943,27,1,6.75
62130,45944,23,1,8.5
62131,45944,29,1,7.0
62132,45945,39,1,7.75
62133,45946,2,1,6.5
62134,45946,7,1,6.5
62135,45947,9,1,8.25
62136,45947,29,1,9.25
62137,45948,7,1,7.25
62138,45949,27,1,6.75
62139,45950,11,1,6.0
62140,45951,29,1,7.75
62141,45952,27,1,7.5
62142,45953,20,1,6.75
62143,45954,17,1,6.25
62144,45955,29,1,8.5
62145,45956,8,1,8.75
62146,45956,5,1,6.5
62147,45957,2,1,7.25
62148,45957,27,1,6.75
62149,45958,18,1,7.25
62150,45958,38,1,9.25
62151,45959,13,1,8.75
62152,45959,27,1,7.5
62153,45960,9,1,9.0
62154,45961,2,1,6.5
62155,45961,1,1,7.0
62156,45961,9,1,7.5
62157,45962,27,1,6.75
62158,45963,18,1,5.75
62159,45963,2,1,8.75
62160,45964,27,1,9.0
62161,45965,10,1,7.25
62162,45965,27,1,6.75
62163,45966,10,1,9.0
62164,45966,32,1,7.25
62165,45967,2,1,8.0
62166,45967,9,1,8.25
62167,45968,31,1,8.75
62168,45968,4,1,7.5
62169,45969,27,1,6.75
62170,45970,9,1,8.25
62171,45971,10,1,8.0
62172,45971,7,1,8.75
62173,45972,7,1,6.5
62174,45973,25,1,6.25
62175,45974,2,1,7.25
62176,45974,2,1,8.0
62177,45975,9,1,9.0
62178,45976,1,1,6.25
62179,45977,13,1,8.5
62180,45978,2,1,6.5
62181,45979,3,1,7.75
62182,45980,31,1,8.0
62183,45981,9,1,9.0
62184,45982,2,1,8.0
62185,45982,29,1,8.0
62186,45983,29,1,7.75
62187,45983,34,1,7.0
62188,45984,29,1,7.75
62189,45985,14,1,6.25
62190,45986,9,1,6.75
62191,45987,27,1,9.0
62192,45988,27,1,7.5
62193,45988,27,1,7.5
62194,45989,6,1,7.75
62195,45990,8,1,8.0
62196,45991,9,1,6.75
62197,45992,21,1,7.25
62198,45993,12,1,6.25
62199,45993,7,1,8.75
62200,45993,9,1,7.5
62201,45994,7,1,7.25
62202,45995,2,1,7.25
62203,45995,9,1,8.25
62204,45996,9,1,6.75
62205,45997,27,1,9.0
62206,45998,27,1,6.75
62207,45999,23,1,9.25
62208,46000,34,1,7.75
62209,46001,9,1,6.75
62210,46002,11,1,5.25
62211,46003,25,1,6.25
62212,46004,10,1,8.75
62213,46004,2,1,8.75
62214,46005,7,1,8.0
62215,46005,29,1,8.5
62216,46006,23,1,9.25
62217,46007,2,1,7.25
62218,46007,27,1,9.0
62219,46008,1,1,6.25
62220,46009,9,1,8.25
62221,46009,29,1,7.0
62222,46010,29,1,8.0
62223,46011,27,1,6.75
62224,46012,7,1,6.5
62225,46013,27,1,6.75
62226,46014,27,1,8.25
62227,46014,36,1,9.0
62228,46015,9,1,6.75
62229,46015,2,1,8.75
62230,46015,1,1,8.5
62231,46016,38,1,7.0
62232,46017,27,1,7.5
62233,46018,27,1,9.25
62234,46019,3,1,7.0
62235,46020,18,1,5.75
62236,46021,1,1,6.25
62237,46022,7,1,7.25
62238,46023,1,1,7.0
62239,46024,27,1,9.0
62240,46025,25,1,7.75
62241,46026,7,1,6.5
62242,46027,23,1,10.0
62243,46028,2,1,6.5
62244,46028,9,1,7.5
62245,46028,29,1,9.25
62246,46029,2,1,6.5
62247,46030,27,1,7.5
62248,46030,9,1,9.0
62249,46031,9,1,6.75
62250,46032,1,1,6.25
62251,46033,14,1,7.0
62252,46034,2,1,6.5
62253,46034,9,1,9.0
62254,46035,27,1,7.5
62255,46036,7,1,7.25
62256,46036,19,1,7.5
62257,46037,2,1,6.5
62258,46038,7,1,7.25
62259,46039,32,1,8.0
62260,46040,27,1,7.5
62261,46041,1,1,8.5
62262,46042,12,1,5.5
62263,46043,1,1,6.25
62264,46043,27,1,6.75
62265,46044,9,1,8.25
62266,46045,26,1,6.25
62267,46046,29,1,7.75
62268,46047,9,1,9.0
62269,46048,1,1,7.0
62270,46049,31,1,8.0
62271,46050,2,1,8.75
62272,46051,9,1,8.25
62273,46052,29,1,8.5
62274,46053,2,1,8.0
62275,46054,15,1,8.0
62276,46055,20,1,9.0
62277,46055,1,1,7.0
62278,46056,8,1,6.5
62279,46056,26,1,7.75
62280,46057,29,1,7.0
62281,46058,32,1,8.0
62282,46059,11,1,5.25
62283,46060,27,1,7.5
62284,46061,37,1,7.75
62285,46062,22,1,7.5
62286,46063,29,1,7.75
62287,46064,21,1,7.25
62288,46064,29,1,7.0
62289,46065,25,1,6.25
62290,46065,2,1,7.25
62291,46065,11,1,6.25
62292,46066,18,1,5.75
62293,46067,2,1,7.25
62294,46068,7,1,7.5
62295,46069,29,1,7.0
62296,46069,1,1,7.25
62297,46070,19,1,7.5
62298,46070,39,1,9.25
62299,46071,2,1,6.5
62300,46071,21,1,7.25
62301,46072,1,1,7.0
62302,46072,22,1,8.25
62303,46073,1,1,6.25
62304,46073,9,1,7.75
62305,46074,34,1,7.0
62306,46074,5,1,6.5
62307,46075,9,1,6.75
62308,46075,9,1,8.25
62309,46076,19,1,7.5
62310,46077,27,1,6.75
62311,46077,29,1,7.0
62312,46078,20,1,8.25
62313,46079,11,1,6.75
62314,46079,1,1,7.0
62315,46080,2,1,6.5
62316,46081,1,1,6.25
62317,46081,36,1,9.0
62318,46082,7,1,6.5
62319,46083,2,1,8.75
62320,46084,29,1,8.0
62321,46085,27,1,8.25
62322,46086,1,1,7.0
62323,46087,7,1,6.5
62324,46088,29,1,8.5
62325,46088,19,1,7.5
62326,46089,27,1,6.75
62327,46090,7,1,8.0
62328,46090,34,1,8.0
62329,46091,1,1,7.0
62330,46091,27,1,8.25
62331,46092,29,1,7.75
62332,46092,34,1,8.0
62333,46093,29,1,9.25
62334,46093,1,1,6.25
62335,46093,25,1,7.75
62336,46094,27,1,6.75
62337,46095,35,1,8.25
62338,46096,1,1,6.25
62339,46097,17,1,6.25
62340,46097,29,1,7.0
62341,46098,9,1,6.75
62342,46099,27,1,6.75
62343,46100,2,1,8.0
62344,46100,1,1,7.75
62345,46101,9,1,7.5
62346,46102,9,1,6.75
62347,46103,27,1,7.5
62348,46103,9,1,7.5
62349,46104,27,1,6.75
62350,46105,27,1,9.0
62351,46106,29,1,9.25
62352,46106,38,1,7.0
62353,46107,29,1,7.0
62354,46108,2,1,8.0
62355,46108,1,1,6.25
62356,46109,29,1,7.0
62357,46110,2,1,8.0
62358,46111,12,1,7.75
62359,46111,27,1,9.0
62360,46112,1,1,7.0
62361,46113,36,1,7.5
62362,46113,2,1,7.25
62363,46114,8,1,6.5
62364,46115,2,1,8.0
62365,46115,2,1,7.25
62366,46116,5,1,6.5
62367,46117,1,1,8.5
62368,46118,9,1,8.25
62369,46118,7,1,6.5
62370,46118,9,1,6.75
62371,46119,9,1,7.75
62372,46119,9,1,8.25
62373,46120,14,1,6.25
62374,46120,29,1,7.75
62375,46121,29,1,7.0
62376,46122,2,1,8.0
62377,46123,27,1,9.0
62378,46124,1,1,7.0
62379,46125,8,1,7.25
62380,46126,2,1,8.0
62381,46126,28,1,6.5
62382,46127,27,1,6.75
62383,46128,24,1,8.0
62384,46129,29,1,9.25
62385,46129,19,1,7.5
62386,46130,27,1,8.25
62387,46131,29,1,9.25
62388,46132,29,1,8.5
62389,46133,34,1,9.25
62390,46133,27,1,9.0
62391,46133,32,1,8.0
62392,46134,25,1,7.0
62393,46135,39,1,8.5
62394,46136,2,1,8.75
62395,46136,27,1,6.75
62396,46136,11,1,5.25
62397,46137,17,1,6.25
62398,46137,8,1,8.0
62399,46138,1,1,6.25
62400,46138,39,1,9.25
62401,46139,2,1,8.0
62402,46139,29,1,8.0
62403,46140,2,1,6.5
62404,46141,27,1,6.75
62405,46142,7,1,6.5
62406,46143,26,1,6.25
62407,46144,27,1,7.5
62408,46145,9,1,8.25
62409,46146,2,1,6.5
62410,46147,28,1,6.5
62411,46147,21,1,8.25
62412,46148,27,1,7.5
62413,46148,38,1,7.0
62414,46149,1,1,7.0
62415,46149,29,1,8.0
62416,46150,9,1,6.75
62417,46150,2,1,8.0
62418,46151,30,1,7.0
62419,46151,1,1,6.25
62420,46151,25,1,6.25
62421,46152,7,1,6.5
62422,46152,7,1,6.5
62423,46153,9,1,6.75
62424,46154,30,1,7.75
62425,46155,9,1,6.75
62426,46156,2,1,7.25
62427,46156,34,1,7.0
62428,46157,4,1,6.75
62429,46157,33,1,8.0
62430,46158,1,1,7.75
62431,46158,27,1,6.75
62432,46159,9,1,7.5
62433,46160,27,1,7.5
62434,46161,1,1,7.75
62435,46161,2,1,7.5
62436,46161,29,1,7.0
62437,46162,2,1,6.5
62438,46163,1,1,7.0
62439,46164,2,1,6.5
62440,46164,2,1,6.5
62441,46165,34,1,7.75
62442,46165,1,1,7.0
62443,46166,27,1,8.25
62444,46167,36,1,7.5
62445,46168,2,1,8.75
62446,46169,9,1,8.25
62447,46170,29,1,7.0
62448,46171,1,1,7.75
62449,46172,9,1,9.0
62450,46172,1,1,8.75
62451,46173,20,1,6.75
62452,46173,7,1,7.25
62453,46173,29,1,7.0
62454,46174,20,1,6.75
62455,46174,1,1,6.25
62456,46175,2,1,7.25
62457,46176,27,1,8.25
62458,46177,29,1,7.75
62459,46178,30,1,8.5
62460,46179,1,1,7.0
62461,46180,7,1,6.5
62462,46181,38,1,7.75
62463,46182,1,1,7.0
62464,46183,20,1,9.0
62465,46184,2,1,6.5
62466,46185,27,1,7.75
62467,46186,27,1,9.0
62468,46187,29,1,7.75
62469,46188,1,1,8.5
62470,46189,26,1,7.0
62471,46189,29,1,7.75
62472,46189,27,1,7.5
62473,46190,2,1,7.25
62474,46191,8,1,6.5
62475,46192,16,1,6.5
62476,46192,38,1,8.5
62477,46193,2,1,6.5
62478,46193,27,1,6.75
62479,46194,9,1,9.0
62480,46194,2,1,8.0
62481,46195,4,1,8.25
62482,46196,6,1,6.25
62483,46196,10,1,6.5
62484,46196,39,1,7.75
62485,46197,29,1,7.0
62486,46197,14,1,6.25
62487,46198,7,1,7.25
62488,46199,2,1,8.0
62489,46199,7,1,7.25
62490,46200,2,1,8.75
62491,46200,29,1,9.25
62492,46201,26,1,7.75
62493,46202,14,1,7.0
62494,46202,1,1,6.25
62495,46202,27,1,7.5
62496,46203,9,1,9.0
62497,46204,17,1,6.25
62498,46205,7,1,6.5
62499,46206,27,1,7.5
62500,46207,12,1,5.5
62501,46208,1,1,7.0
62502,46209,27,1,6.75
62503,46210,9,1,8.25
62504,46211,20,1,6.75
62505,46212,29,1,9.25
62506,46213,39,1,8.75
62507,46214,9,1,6.75
62508,46214,29,1,7.0
62509,46215,27,1,7.5
62510,46215,36,1,8.25
62511,46215,4,1,6.75
62512,46216,2,1,6.5
62513,46216,2,1,6.5
62514,46216,27,1,8.25
62515,46217,7,1,7.25
62516,46217,37,1,8.5
62517,46218,29,1,7.0
62518,46219,28,1,6.5
62519,46220,7,1,6.5
62520,46220,3,1,7.0
62521,46221,11,1,5.25
62522,46222,14,1,6.25
62523,46223,1,1,6.25
62524,46224,32,1,8.0
62525,46225,25,1,6.25
62526,46226,7,1,6.5
62527,46226,1,1,7.75
62528,46227,9,1,9.0
62529,46228,9,1,7.5
62530,46228,29,1,8.0
62531,46228,9,1,7.5
62532,46229,9,1,7.5
62533,46230,15,1,8.0
62534,46231,27,1,6.75
62535,46232,6,1,7.75
62536,46232,7,1,6.5
62537,46232,1,1,8.5
62538,46233,13,1,7.0
62539,46234,29,1,7.0
62540,46234,1,1,7.0
62541,46235,1,1,6.25
62542,46236,1,1,7.0
62543,46236,1,1,7.0
62544,46236,24,1,5.75
62545,46237,9,1,6.75
62546,46238,23,1,7.75
62547,46238,18,1,6.5
62548,46239,9,1,8.25
62549,46240,11,1,5.25
62550,46241,29,1,8.0
62551,46241,38,1,9.25
62552,46242,17,1,6.25
62553,46242,21,1,8.0
62554,46242,2,1,6.5
62555,46243,29,1,7.75
62556,46243,10,1,6.5
62557,46244,29,1,7.0
62558,46245,29,1,7.75
62559,46246,20,1,6.75
62560,46246,3,1,6.25
62561,46247,26,1,6.25
62562,46248,2,1,8.0
62563,46249,29,1,9.25
62564,46250,2,1,6.5
62565,46250,2,1,8.0
62566,46251,14,1,8.5
62567,46252,27,1,6.75
62568,46252,7,1,7.25
62569,46253,20,1,7.5
62570,46254,37,1,7.75
62571,46255,25,1,7.0
62572,46256,3,1,6.25
62573,46256,9,1,6.75
62574,46257,2,1,8.0
62575,46258,38,1,7.0
62576,46259,5,1,8.75
62577,46260,10,1,7.25
62578,46260,2,1,8.75
62579,46261,29,1,8.5
62580,46261,8,1,6.5
62581,46262,29,1,7.0
62582,46262,9,1,9.0
62583,46263,1,1,6.25
62584,46264,26,1,8.5
62585,46265,1,1,7.75
62586,46266,18,1,7.25
62587,46267,10,1,7.25
62588,46267,2,1,7.25
62589,46268,27,1,7.5
62590,46269,2,1,8.75
62591,46270,2,1,7.25
62592,46270,2,1,7.25
62593,46271,1,1,8.5
62594,46271,27,1,8.25
62595,46271,3,1,7.0
62596,46272,32,1,8.0
62597,46273,29,1,8.5
62598,46273,9,1,6.75
62599,46274,35,1,7.5
62600,46275,1,1,7.0
62601,46276,27,1,6.75
62602,46276,39,1,7.75
62603,46277,29,1,8.0
62604,46278,9,1,8.25
62605,46279,1,1,7.0
62606,46280,9,1,8.25
62607,46281,32,1,8.0
62608,46282,7,1,7.25
62609,46283,29,1,7.0
62610,46284,27,1,6.75
62611,46284,2,1,8.0
62612,46284,15,1,6.5
62613,46285,1,1,6.25
62614,46285,1,1,6.25
62615,46286,19,1,6.75
62616,46286,2,1,6.5
62617,46287,9,1,7.75
62618,46288,2,1,8.75
62619,46288,1,1,7.75
62620,46289,9,1,8.25
62621,46290,29,1,8.5
62622,46291,9,1,6.75
62623,46291,31,1,8.75
62624,46292,7,1,6.5
62625,46293,9,1,7.5
62626,46294,18,1,5.75
62627,46295,1,1,7.0
62628,46296,29,1,9.25
62629,46296,2,1,8.0
62630,46297,7,1,7.25
62631,46298,9,1,7.5
62632,46299,29,1,8.5
62633,46299,7,1,9.0
62634,46300,19,1,8.25
62635,46300,27,1,8.25
62636,46300,37,1,7.75
62637,46301,1,1,7.0
62638,46301,1,1,7.0
62639,46302,7,1,8.75
62640,46303,31,1,8.0
62641,46303,27,1,6.75
62642,46304,6,1,7.75
62643,46304,1,1,7.0
62644,46304,7,1,6.5
62645,46305,2,1,8.75
62646,46305,34,1,7.75
62647,46306,2,1,8.75
62648,46306,28,1,6.5
62649,46307,2,1,7.25
62650,46308,29,1,8.5
62651,46308,9,1,7.5
62652,46309,36,1,8.25
62653,46310,39,1,9.25
62654,46310,27,1,6.75
62655,46311,8,1,6.5
62656,46312,9,1,8.25
62657,46313,1,1,6.25
62658,46314,1,1,6.25
62659,46314,12,1,7.0
62660,46315,29,1,8.5
62661,46315,35,1,7.5
62662,46316,28,1,8.0
62663,46317,27,1,6.75
62664,46318,16,1,6.5
62665,46318,20,1,6.75
62666,46319,37,1,7.75
62667,46320,29,1,8.5
62668,46320,8,1,8.0
62669,46321,27,1,7.5
62670,46322,7,1,6.5
62671,46323,8,1,6.5
62672,46324,15,1,6.5
62673,46325,1,1,8.5
62674,46326,6,1,7.75
62675,46326,28,1,8.75
62676,46327,1,1,6.25
62677,46327,27,1,7.5
62678,46327,12,1,5.5
62679,46328,2,1,7.25
62680,46329,7,1,6.5
62681,46330,32,1,8.0
62682,46331,36,1,8.25
62683,46332,7,1,6.5
62684,46333,25,1,8.5
62685,46333,9,1,9.0
62686,46334,34,1,7.75
62687,46335,13,1,6.25
62688,46336,19,1,6.75
62689,46337,7,1,7.25
62690,46338,25,1,6.25
62691,46339,7,1,6.5
62692,46340,7,1,9.0
62693,46341,26,1,6.25
62694,46341,2,1,7.25
62695,46342,27,1,6.75
62696,46343,29,1,8.5
62697,46343,22,1,7.5
62698,46344,29,1,8.5
62699,46345,9,1,7.5
62700,46346,7,1,6.5
62701,46347,9,1,7.5
62702,46348,29,1,7.0
62703,46348,27,1,6.75
62704,46349,27,1,9.0
62705,46349,26,1,7.0
62706,46350,7,1,6.5
62707,46351,2,1,6.5
62708,46352,22,1,7.5
62709,46353,22,1,8.25
62710,46354,25,1,7.0
62711,46355,29,1,7.0
62712,46355,32,1,7.25
62713,46355,1,1,7.75
62714,46356,29,1,7.0
62715,46356,7,1,6.5
62716,46356,1,1,6.25
62717,46357,11,1,6.0
62718,46358,1,1,6.25
62719,46359,7,1,7.5
62720,46360,9,1,7.5
62721,46360,21,1,8.0
62722,46361,39,1,7.75
62723,46361,29,1,8.0
62724,46362,2,1,8.75
62725,46362,1,1,6.25
62726,46363,26,1,7.0
62727,46363,7,1,8.75
62728,46363,27,1,6.75
62729,46364,16,1,7.5
62730,46365,7,1,6.5
62731,46366,29,1,7.75
62732,46367,8,1,6.5
62733,46368,25,1,7.75
62734,46368,39,1,8.75
62735,46369,21,1,7.25
62736,46369,29,1,8.5
62737,46370,7,1,6.5
62738,46371,8,1,7.25
62739,46372,12,1,5.5
62740,46373,2,1,6.5
62741,46374,7,1,8.0
62742,46375,7,1,8.0
62743,46376,7,1,6.5
62744,46377,29,1,8.5
62745,46377,27,1,7.5
62746,46378,7,1,7.25
62747,46379,1,1,6.25
62748,46380,1,1,7.25
62749,46381,7,1,8.75
62750,46382,2,1,6.5
62751,46383,16,1,6.5
62752,46383,30,1,7.0
62753,46383,21,1,7.25
62754,46384,27,1,6.75
62755,46385,9,1,6.75
62756,46386,6,1,6.25
62757,46386,1,1,7.75
62758,46387,9,1,7.5
62759,46388,2,1,6.5
62760,46389,9,1,8.25
62761,46390,7,1,6.5
62762,46390,2,1,7.25
62763,46391,13,1,7.0
62764,46392,7,1,7.25
62765,46393,11,1,6.75
62766,46393,14,1,6.25
62767,46394,2,1,6.5
62768,46395,11,1,5.25
62769,46396,1,1,7.0
62770,46397,9,1,9.25
62771,46398,27,1,7.5
62772,46399,29,1,8.5
62773,46400,2,1,7.25
62774,46400,1,1,6.25
62775,46401,25,1,6.25
62776,46401,20,1,7.5
62777,46402,37,1,7.75
62778,46402,5,1,7.25
62779,46403,8,1,8.75
62780,46404,32,1,8.0
62781,46405,2,1,8.0
62782,46406,27,1,8.25
62783,46407,29,1,7.0
62784,46407,1,1,7.0
62785,46408,9,1,6.75
62786,46408,12,1,5.5
62787,46409,2,1,7.5
62788,46410,27,1,8.25
62789,46410,1,1,6.25
62790,46411,7,1,7.25
62791,46412,2,1,7.25
62792,46413,9,1,8.25
62793,46414,31,1,8.75
62794,46415,29,1,8.5
62795,46416,22,1,7.5
62796,46417,2,1,7.25
62797,46418,37,1,7.75
62798,46419,29,1,8.5
62799,46420,1,1,6.25
62800,46421,12,1,6.25
62801,46421,9,1,9.0
62802,46422,29,1,7.75
62803,46422,16,1,7.25
62804,46423,7,1,7.25
62805,46424,6,1,6.25
62806,46424,2,1,7.25
62807,46425,1,1,8.5
62808,46426,1,1,7.75
62809,46427,27,1,6.75
62810,46427,1,1,7.0
62811,46428,14,1,7.75
62812,46429,2,1,8.75
62813,46430,29,1,8.5
62814,46430,29,1,9.25
62815,46431,28,1,7.25
62816,46432,1,1,6.25
62817,46433,7,1,6.5
62818,46434,34,1,7.75
62819,46435,2,1,6.5
62820,46436,1,1,8.5
62821,46436,1,1,7.0
62822,46436,18,1,5.75
62823,46437,18,1,6.5
62824,46438,9,1,6.75
62825,46439,9,1,6.75
62826,46439,10,1,8.0
62827,46440,9,1,8.25
62828,46441,17,1,7.75
62829,46442,29,1,7.0
62830,46443,9,1,7.5
62831,46444,1,1,7.75
62832,46444,20,1,9.0
62833,46445,29,1,7.0
62834,46446,9,1,7.5
62835,46446,13,1,7.0
62836,46447,9,1,7.5
62837,46448,1,1,6.25
62838,46449,9,1,9.0
62839,46449,29,1,7.0
62840,46450,29,1,7.75
62841,46451,2,1,6.5
62842,46452,2,1,6.5
62843,46453,2,1,8.0
62844,46453,4,1,6.75
62845,46454,7,1,8.0
62846,46455,9,1,7.5
62847,46455,8,1,8.0
62848,46455,19,1,7.75
62849,46456,27,1,6.75
62850,46456,1,1,7.0
62851,46457,29,1,8.5
62852,46458,27,1,7.5
62853,46458,29,1,7.0
62854,46459,27,1,7.5
62855,46459,27,1,7.5
62856,46460,27,1,9.0
62857,46461,1,1,7.0
62858,46462,2,1,7.5
62859,46463,33,1,8.25
62860,46463,30,1,8.5
62861,46464,11,1,7.5
62862,46465,29,1,9.25
62863,46466,27,1,7.5
62864,46467,26,1,7.0
62865,46467,6,1,7.75
62866,46468,5,1,6.5
62867,46469,11,1,5.25
62868,46470,2,1,6.5
62869,46471,27,1,6.75
62870,46471,1,1,7.0
62871,46472,2,1,7.25
62872,46473,29,1,7.75
62873,46474,17,1,6.25
62874,46475,27,1,9.0
62875,46475,23,1,10.0
62876,46476,2,1,9.0
62877,46477,27,1,8.25
62878,46477,18,1,6.5
62879,46478,29,1,8.5
62880,46479,31,1,8.0
62881,46480,2,1,6.5
62882,46481,26,1,7.0
62883,46481,1,1,8.5
62884,46482,9,1,6.75
62885,46483,29,1,7.0
62886,46484,2,1,6.5
62887,46485,1,1,6.25
62888,46486,9,1,9.0
62889,46487,34,1,7.75
62890,46488,27,1,9.0
62891,46489,1,1,7.75
62892,46490,7,1,6.5
62893,46491,2,1,8.75
62894,46492,2,1,6.5
62895,46493,7,1,8.0
62896,46493,4,1,6.75
62897,46493,7,1,7.25
62898,46494,3,1,6.25
62899,46494,30,1,7.75
62900,46495,10,1,7.25
62901,46496,2,1,7.25
62902,46496,7,1,7.25
62903,46497,9,1,6.75
62904,46498,39,1,7.75
62905,46498,29,1,8.5
62906,46498,21,1,7.25
62907,46499,9,1,6.75
62908,46500,9,1,6.75
62909,46501,2,1,7.25
62910,46501,2,1,7.25
62911,46502,11,1,5.25
62912,46503,1,1,6.25
62913,46504,27,1,8.25
62914,46505,9,1,7.5
62915,46506,20,1,7.5
62916,46507,27,1,7.5
62917,46508,33,1,9.5
62918,46509,1,1,6.25
62919,46509,25,1,7.0
62920,46510,27,1,9.0
62921,46511,25,1,7.0
62922,46511,9,1,7.75
62923,46512,36,1,10.0
62924,46512,7,1,8.0
62925,46513,10,1,7.25
62926,46514,21,1,7.25
62927,46514,2,1,7.25
62928,46515,9,1,8.25
62929,46516,1,1,7.0
62930,46516,17,1,6.25
62931,46517,5,1,6.5
62932,46518,9,1,9.0
62933,46518,2,1,8.0
62934,46519,7,1,6.5
62935,46520,27,1,7.75
62936,46521,21,1,7.25
62937,46521,9,1,6.75
62938,46521,2,1,6.5
62939,46522,22,1,7.5
62940,46523,27,1,9.0
62941,46523,27,1,6.75
62942,46524,27,1,7.5
62943,46525,9,1,6.75
62944,46526,7,1,6.5
62945,46527,2,1,6.5
62946,46528,9,1,8.25
62947,46528,25,1,8.5
62948,46528,38,1,7.0
62949,46529,1,1,7.75
62950,46530,9,1,6.75
62951,46531,23,1,9.25
62952,46531,29,1,7.0
62953,46532,1,1,8.5
62954,46532,37,1,8.5
62955,46533,21,1,7.25
62956,46534,1,1,7.75
62957,46535,7,1,7.25
62958,46535,29,1,7.0
