order_id,order_date,total_cost,employee_id
39364,2025-07-10 15:35:40,6.75,8
39365,2025-07-10 15:56:17,7.75,6
39366,2025-07-10 15:08:28,14.75,9
39367,2025-07-10 15:50:39,7.75,7
39368,2025-07-10 15:29:10,16.75,10
39369,2025-07-10 15:52:14,7.0,5
39370,2025-07-10 15:38:04,6.5,12
39371,2025-07-10 15:07:06,7.25,12
39372,2025-07-10 15:48:56,7.25,1
39373,2025-07-10 15:33:22,8.75,1
39374,2025-07-10 15:17:03,14.0,8
39375,2025-07-10 15:22:29,6.25,5
39376,2025-07-10 15:04:05,14.25,1
39377,2025-07-10 15:30:13,16.75,10
39378,2025-07-10 15:46:43,6.75,5
39379,2025-07-10 16:48:38,22.25,2
39380,2025-07-10 16:50:08,6.5,10
39381,2025-07-10 16:02:57,15.0,4
39382,2025-07-10 16:37:08,8.5,8
39383,2025-07-10 16:34:10,7.0,10
39384,2025-07-10 16:49:26,14.25,2
39385,2025-07-10 16:47:37,6.5,3
39386,2025-07-10 16:44:01,7.0,8
39387,2025-07-10 16:08:49,7.25,12
39388,2025-07-10 16:10:31,9.25,7
39389,2025-07-10 16:12:25,14.75,2
39390,2025-07-10 16:34:37,7.75,3
39391,2025-07-10 16:24:25,7.25,4
39392,2025-07-10 16:48:56,7.25,7
39393,2025-07-10 16:30:52,15.0,10
39394,2025-07-10 16:36:35,14.75,8
39395,2025-07-10 16:34:36,13.75,12
39396,2025-07-10 17:31:04,22.0,1
39397,2025-07-10 17:06:02,6.75,9
39398,2025-07-10 17:59:04,7.0,9
39399,2025-07-10 17:40:00,8.75,6
39400,2025-07-10 17:49:46,9.25,4
39401,2025-07-10 17:47:58,7.25,1
39402,2025-07-10 17:00:40,25.0,12
39403,2025-07-10 17:59:02,6.5,2
39404,2025-07-10 17:45:06,8.5,11
39405,2025-07-10 17:08:22,6.25,11
39406,2025-07-10 17:35:31,9.0,12
39407,2025-07-10 17:38:29,23.25,7
39408,2025-07-10 17:40:10,7.25,4
39409,2025-07-10 17:27:25,7.75,3
39410,2025-07-10 17:41:52,7.25,11
39411,2025-07-10 17:52:50,16.5,12
39412,2025-07-10 17:55:08,13.0,6
39413,2025-07-10 17:05:20,6.75,9
39414,2025-07-10 17:54:39,7.25,11
39415,2025-07-10 17:11:52,8.0,7
39416,2025-07-10 17:46:01,6.5,6
39417,2025-07-10 17:06:12,7.5,2
39418,2025-07-10 17:40:22,5.75,8
39419,2025-07-10 17:15:53,13.25,12
39420,2025-07-10 18:04:43,7.5,6
39421,2025-07-10 18:26:20,7.75,1
39422,2025-07-10 18:07:42,6.75,5
39423,2025-07-10 18:13:55,6.75,8
39424,2025-07-10 18:09:14,7.25,7
39425,2025-07-10 18:59:21,6.5,2
39426,2025-07-10 18:47:51,14.0,10
39427,2025-07-10 18:44:46,7.25,5
39428,2025-07-10 18:23:45,13.0,10
39429,2025-07-10 18:49:13,16.5,10
39430,2025-07-10 18:13:23,6.75,12
39431,2025-07-10 18:46:02,7.0,4
39432,2025-07-10 18:46:11,13.5,5
39433,2025-07-10 18:00:40,24.75,4
39434,2025-07-10 18:36:00,6.75,11
39435,2025-07-10 18:35:47,16.75,1
39436,2025-07-10 18:37:47,7.25,6
39437,2025-07-10 18:36:32,8.75,4
39438,2025-07-10 18:02:06,15.0,3
39439,2025-07-10 18:02:29,6.0,5
39440,2025-07-10 18:24:07,7.75,6
39441,2025-07-10 18:39:01,13.25,3
39442,2025-07-10 18:18:18,16.25,8
39443,2025-07-10 18:39:40,7.25,11
39444,2025-07-10 19:07:02,9.0,7
39445,2025-07-10 19:28:10,6.5,8
39446,2025-07-10 19:58:46,6.25,1
39447,2025-07-10 19:33:48,8.5,5
39448,2025-07-10 19:30:37,13.0,2
39449,2025-07-10 19:09:18,15.0,7
39450,2025-07-10 19:40:10,7.0,5
39451,2025-07-10 19:51:36,7.0,6
39452,2025-07-10 19:31:53,7.75,7
39453,2025-07-10 19:00:15,15.5,2
39454,2025-07-10 19:50:38,7.75,9
39455,2025-07-10 19:30:26,14.25,2
39456,2025-07-10 19:50:16,7.75,7
39457,2025-07-10 19:07:31,21.25,2
39458,2025-07-10 19:38:32,6.25,12
39459,2025-07-10 19:55:53,20.75,1
39460,2025-07-10 19:13:14,15.5,7
39461,2025-07-10 19:13:23,8.25,6
39462,2025-07-10 19:57:07,6.25,12
39463,2025-07-10 19:33:13,16.25,5
39464,2025-07-10 19:55:15,6.5,8
39465,2025-07-10 19:49:00,15.25,4
39466,2025-07-10 19:38:46,8.0,11
39467,2025-07-10 19:53:31,7.0,1
39468,2025-07-10 20:24:20,14.25,5
39469,2025-07-10 20:40:48,6.75,9
39470,2025-07-10 20:15:42,6.75,8
39471,2025-07-10 20:22:17,8.75,12
39472,2025-07-10 20:26:26,14.75,3
39473,2025-07-10 20:37:48,6.5,5
39474,2025-07-10 20:55:37,8.25,8
39475,2025-07-10 20:26:32,6.25,7
39476,2025-07-10 20:14:33,6.0,4
39477,2025-07-10 20:19:27,8.25,3
39478,2025-07-10 20:02:44,15.75,9
39479,2025-07-10 20:22:44,7.25,6
39480,2025-07-10 20:39:40,6.25,9
39481,2025-07-10 20:47:42,9.25,4
39482,2025-07-10 20:13:30,7.0,7
39483,2025-07-10 20:05:01,14.0,1
39484,2025-07-10 20:44:01,14.75,9
39485,2025-07-10 20:22:57,6.5,11
39486,2025-07-10 20:06:41,15.25,5
39487,2025-07-10 20:37:46,7.75,5
39488,2025-07-10 20:44:49,7.75,5
39489,2025-07-10 20:28:21,13.75,2
39490,2025-07-10 20:57:32,6.75,3
39491,2025-07-10 20:47:59,8.25,3
39492,2025-07-10 21:33:54,14.5,9
39493,2025-07-10 21:11:51,8.5,8
39494,2025-07-10 21:48:35,7.75,12
39495,2025-07-10 21:59:34,14.25,4
39496,2025-07-11 08:31:42,11.75,3
39497,2025-07-11 08:21:44,15.75,12
39498,2025-07-11 08:07:04,6.25,3
39499,2025-07-11 08:17:35,24.0,9
39500,2025-07-11 08:17:30,7.5,4
39501,2025-07-11 08:44:46,7.25,4
39502,2025-07-11 08:55:23,14.25,9
39503,2025-07-11 08:05:43,8.0,3
39504,2025-07-11 08:30:57,6.25,10
39505,2025-07-11 09:21:16,7.0,3
39506,2025-07-11 09:01:54,7.5,9
39507,2025-07-11 09:02:39,7.75,12
39508,2025-07-11 09:46:52,7.75,5
39509,2025-07-11 09:08:24,13.5,7
39510,2025-07-11 09:57:20,15.75,11
39511,2025-07-11 09:26:27,15.25,6
39512,2025-07-11 09:15:58,9.25,8
39513,2025-07-11 09:52:39,6.75,9
39514,2025-07-11 10:54:31,6.25,10
39515,2025-07-11 10:01:47,8.0,12
39516,2025-07-11 10:23:10,6.5,2
39517,2025-07-11 10:47:34,7.5,10
39518,2025-07-11 10:43:04,9.0,2
39519,2025-07-11 10:06:16,7.25,4
39520,2025-07-11 10:37:19,7.0,2
39521,2025-07-11 10:35:16,6.5,10
39522,2025-07-11 10:33:39,6.25,8
39523,2025-07-11 11:34:43,7.75,8
39524,2025-07-11 11:43:03,7.25,5
39525,2025-07-11 11:26:11,14.25,8
39526,2025-07-11 11:45:52,6.5,11
39527,2025-07-11 11:05:37,14.25,3
39528,2025-07-11 11:37:01,16.5,12
39529,2025-07-11 11:55:43,6.75,11
39530,2025-07-11 11:13:41,7.5,12
39531,2025-07-11 11:10:31,7.75,8
39532,2025-07-11 11:01:04,7.5,6
39533,2025-07-11 11:41:11,6.5,12
39534,2025-07-11 11:39:23,22.5,2
39535,2025-07-11 11:03:16,16.25,7
39536,2025-07-11 11:39:51,7.5,10
39537,2025-07-11 11:21:31,7.0,5
39538,2025-07-11 11:44:52,8.0,7
39539,2025-07-11 11:30:41,6.5,4
39540,2025-07-11 11:22:01,6.25,12
39541,2025-07-11 11:19:47,7.75,8
39542,2025-07-11 11:27:12,8.0,7
39543,2025-07-11 11:53:04,15.0,11
39544,2025-07-11 11:07:04,7.25,10
39545,2025-07-11 11:02:24,7.75,7
39546,2025-07-11 11:25:26,7.5,12
39547,2025-07-11 11:40:25,7.75,7
39548,2025-07-11 11:45:17,6.25,12
39549,2025-07-11 11:32:34,7.0,2
39550,2025-07-11 12:22:51,7.25,2
39551,2025-07-11 12:45:39,14.0,4
39552,2025-07-11 12:59:44,9.0,10
39553,2025-07-11 12:45:56,15.25,4
39554,2025-07-11 12:46:48,15.0,10
39555,2025-07-11 12:41:43,6.75,1
39556,2025-07-11 12:23:46,6.75,2
39557,2025-07-11 12:07:27,6.75,1
39558,2025-07-11 12:53:56,14.0,3
39559,2025-07-11 12:09:56,9.5,7
39560,2025-07-11 12:43:07,7.25,9
39561,2025-07-11 12:27:02,6.25,9
39562,2025-07-11 12:07:53,7.25,9
39563,2025-07-11 12:35:09,8.25,11
39564,2025-07-11 12:07:50,13.0,10
39565,2025-07-11 12:58:48,15.5,10
39566,2025-07-11 12:52:58,8.5,2
39567,2025-07-11 12:18:45,15.25,4
39568,2025-07-11 12:35:33,7.0,6
39569,2025-07-11 12:41:45,15.25,4
39570,2025-07-11 12:01:30,6.75,3
39571,2025-07-11 12:01:18,7.0,7
39572,2025-07-11 12:19:19,22.25,6
39573,2025-07-11 12:57:35,6.5,7
39574,2025-07-11 12:19:45,7.5,8
39575,2025-07-11 12:03:41,14.0,5
39576,2025-07-11 12:23:23,7.75,10
39577,2025-07-11 13:13:25,15.0,3
39578,2025-07-11 13:25:18,7.25,12
39579,2025-07-11 13:53:38,7.0,3
39580,2025-07-11 13:04:17,6.75,2
39581,2025-07-11 13:33:12,9.0,5
39582,2025-07-11 13:42:34,13.25,11
39583,2025-07-11 13:52:54,6.25,3
39584,2025-07-11 13:26:05,8.75,3
39585,2025-07-11 13:22:56,15.0,6
39586,2025-07-11 13:50:42,7.75,1
39587,2025-07-11 13:39:14,8.0,8
39588,2025-07-11 13:53:43,12.75,1
39589,2025-07-11 13:09:39,6.75,9
39590,2025-07-11 13:00:28,6.75,5
39591,2025-07-11 13:54:57,7.25,7
39592,2025-07-11 13:54:43,7.75,7
39593,2025-07-11 13:29:08,6.25,3
39594,2025-07-11 13:26:07,7.0,3
39595,2025-07-11 13:49:11,6.75,1
39596,2025-07-11 13:16:02,6.75,4
39597,2025-07-11 13:48:17,6.75,10
39598,2025-07-11 13:25:33,8.5,3
39599,2025-07-11 13:23:31,8.75,2
39600,2025-07-11 13:43:41,6.5,5
39601,2025-07-11 13:14:09,6.75,11
39602,2025-07-11 13:37:58,9.25,10
39603,2025-07-11 13:01:31,6.5,5
39604,2025-07-11 14:21:46,6.5,8
39605,2025-07-11 14:49:52,16.75,2
39606,2025-07-11 14:29:27,7.5,9
39607,2025-07-11 14:10:02,7.25,1
39608,2025-07-11 14:05:00,7.75,2
39609,2025-07-11 14:31:15,7.0,4
39610,2025-07-11 14:30:35,9.25,8
39611,2025-07-11 14:56:27,7.5,8
39612,2025-07-11 14:46:47,8.0,6
39613,2025-07-11 14:50:03,6.75,3
39614,2025-07-11 14:29:08,6.75,9
39615,2025-07-11 14:26:01,12.75,8
39616,2025-07-11 14:03:06,7.75,10
39617,2025-07-11 14:11:07,8.5,4
39618,2025-07-11 14:56:23,7.5,9
39619,2025-07-11 14:29:47,14.5,4
39620,2025-07-11 15:38:14,6.75,12
39621,2025-07-11 15:32:16,6.75,12
39622,2025-07-11 15:25:27,7.0,6
39623,2025-07-11 15:44:33,13.5,4
39624,2025-07-11 15:23:27,12.25,10
39625,2025-07-11 15:52:53,7.75,6
39626,2025-07-11 15:45:26,7.25,11
39627,2025-07-11 15:54:16,7.0,12
39628,2025-07-11 15:07:41,9.0,11
39629,2025-07-11 15:55:57,13.75,3
39630,2025-07-11 15:50:21,7.0,11
39631,2025-07-11 15:14:31,7.0,12
39632,2025-07-11 15:26:27,6.25,10
39633,2025-07-11 15:35:10,13.25,10
39634,2025-07-11 15:46:45,7.75,5
39635,2025-07-11 15:51:33,8.5,10
39636,2025-07-11 16:45:58,22.25,10
39637,2025-07-11 16:11:03,14.0,10
39638,2025-07-11 16:41:55,8.25,6
39639,2025-07-11 16:23:24,7.5,2
39640,2025-07-11 16:53:17,7.0,2
39641,2025-07-11 16:35:56,16.0,2
39642,2025-07-11 16:02:41,14.0,9
39643,2025-07-11 16:25:33,7.75,10
39644,2025-07-11 16:01:41,7.5,8
39645,2025-07-11 16:09:43,15.5,9
39646,2025-07-11 16:43:05,6.25,8
39647,2025-07-11 16:36:16,7.0,8
39648,2025-07-11 16:48:35,8.25,4
39649,2025-07-11 16:36:54,6.5,11
39650,2025-07-11 16:55:09,7.0,10
39651,2025-07-11 16:20:17,7.25,6
39652,2025-07-11 17:28:02,7.25,12
39653,2025-07-11 17:40:24,9.25,1
39654,2025-07-11 17:07:50,8.5,2
39655,2025-07-11 17:31:28,6.5,4
39656,2025-07-11 17:53:23,7.5,7
39657,2025-07-11 17:10:53,14.25,8
39658,2025-07-11 17:50:24,15.5,3
39659,2025-07-11 17:33:58,7.5,5
39660,2025-07-11 17:17:49,7.5,10
39661,2025-07-11 17:06:06,8.0,2
39662,2025-07-11 17:46:37,6.5,6
39663,2025-07-11 17:33:32,7.75,12
39664,2025-07-11 17:33:54,7.25,10
39665,2025-07-11 17:47:05,6.75,7
39666,2025-07-11 17:56:34,6.75,4
39667,2025-07-11 17:03:02,15.25,11
39668,2025-07-11 17:29:38,8.0,1
39669,2025-07-11 17:45:13,14.5,1
39670,2025-07-11 17:48:44,6.75,4
39671,2025-07-11 17:49:06,7.25,11
39672,2025-07-11 17:08:01,6.75,2
39673,2025-07-11 17:12:22,6.75,7
39674,2025-07-11 18:14:32,7.75,4
39675,2025-07-11 18:46:04,7.0,9
39676,2025-07-11 18:36:15,9.5,10
39677,2025-07-11 18:13:56,8.0,10
39678,2025-07-11 18:34:39,7.5,3
39679,2025-07-11 18:23:11,6.75,8
39680,2025-07-11 18:30:51,6.5,12
39681,2025-07-11 18:57:55,6.75,9
39682,2025-07-11 18:48:23,6.5,3
39683,2025-07-11 18:41:35,14.75,2
39684,2025-07-11 18:49:23,12.25,8
39685,2025-07-11 18:35:57,7.5,10
39686,2025-07-11 18:42:40,13.25,12
39687,2025-07-11 18:48:01,7.75,11
39688,2025-07-11 18:00:24,6.75,8
39689,2025-07-11 18:27:24,13.0,3
39690,2025-07-11 18:11:37,7.0,11
39691,2025-07-11 18:39:04,8.5,4
39692,2025-07-11 18:20:01,7.5,3
39693,2025-07-11 18:41:32,14.25,10
39694,2025-07-11 18:18:43,6.5,9
39695,2025-07-11 18:53:16,6.5,8
39696,2025-07-11 19:57:50,6.5,5
39697,2025-07-11 19:16:52,9.75,2
39698,2025-07-11 19:47:05,6.75,11
39699,2025-07-11 19:09:24,8.5,2
39700,2025-07-11 19:22:34,8.75,8
39701,2025-07-11 19:46:15,8.75,8
39702,2025-07-11 19:17:16,15.5,6
39703,2025-07-11 19:07:39,6.5,1
39704,2025-07-11 19:02:17,7.0,11
39705,2025-07-11 19:16:19,7.0,1
39706,2025-07-11 19:28:34,5.5,9
39707,2025-07-11 19:18:43,6.5,6
39708,2025-07-11 19:40:05,16.5,5
39709,2025-07-11 19:27:17,15.25,11
39710,2025-07-11 19:15:07,13.25,6
39711,2025-07-11 19:26:34,5.25,5
39712,2025-07-11 19:24:10,15.5,7
39713,2025-07-11 19:43:17,7.25,1
39714,2025-07-11 19:45:32,9.0,4
39715,2025-07-11 19:56:09,6.5,12
39716,2025-07-11 19:28:48,8.75,4
39717,2025-07-11 19:20:35,9.0,8
39718,2025-07-11 20:39:58,14.0,9
39719,2025-07-11 20:43:28,16.25,11
39720,2025-07-11 20:19:13,9.75,1
39721,2025-07-11 20:45:08,13.5,6
39722,2025-07-11 20:17:22,16.0,6
39723,2025-07-11 20:21:43,7.25,1
39724,2025-07-11 20:51:41,14.25,1
39725,2025-07-11 20:38:00,13.0,8
39726,2025-07-11 20:23:52,6.25,8
39727,2025-07-11 20:48:31,6.75,8
39728,2025-07-11 20:45:02,14.0,11
39729,2025-07-11 20:53:19,6.25,1
39730,2025-07-11 20:43:19,6.5,10
39731,2025-07-11 20:53:14,7.0,2
39732,2025-07-11 20:00:28,8.0,12
39733,2025-07-11 20:27:04,8.25,12
39734,2025-07-11 20:08:20,8.0,1
39735,2025-07-11 20:38:05,7.75,8
39736,2025-07-11 20:24:44,8.0,11
39737,2025-07-11 20:27:47,9.0,10
39738,2025-07-11 20:58:27,6.75,10
39739,2025-07-11 20:37:34,6.25,12
39740,2025-07-11 21:54:29,8.0,11
39741,2025-07-11 21:51:33,7.75,11
39742,2025-07-11 21:39:25,7.25,1
39743,2025-07-11 21:37:43,15.5,8
39744,2025-07-12 08:01:24,9.25,1
39745,2025-07-12 08:57:29,6.25,8
39746,2025-07-12 08:24:42,7.0,5
39747,2025-07-12 08:26:13,6.5,2
39748,2025-07-12 08:11:45,8.0,12
39749,2025-07-12 08:35:05,7.75,9
39750,2025-07-12 08:38:44,6.25,8
39751,2025-07-12 08:49:48,14.25,7
39752,2025-07-12 08:26:09,8.0,8
39753,2025-07-12 08:33:30,6.75,3
39754,2025-07-12 08:28:56,6.5,1
39755,2025-07-12 09:25:16,9.25,5
39756,2025-07-12 09:58:54,7.0,2
39757,2025-07-12 09:28:52,14.25,9
39758,2025-07-12 09:55:59,7.5,10
39759,2025-07-12 09:51:31,8.0,3
39760,2025-07-12 09:36:17,8.0,11
39761,2025-07-12 09:41:30,6.5,10
39762,2025-07-12 09:58:12,16.5,6
39763,2025-07-12 09:01:12,15.5,11
39764,2025-07-12 09:43:17,5.5,8
39765,2025-07-12 09:38:55,8.0,8
39766,2025-07-12 10:02:53,13.75,3
39767,2025-07-12 10:30:48,6.25,9
39768,2025-07-12 10:21:35,6.5,2
39769,2025-07-12 10:40:32,13.25,4
39770,2025-07-12 10:31:43,6.5,7
39771,2025-07-12 10:52:50,9.0,5
39772,2025-07-12 10:30:42,5.5,2
39773,2025-07-12 10:45:11,16.0,6
39774,2025-07-12 10:01:48,6.5,6
39775,2025-07-12 10:49:31,18.0,6
39776,2025-07-12 10:20:37,7.25,4
39777,2025-07-12 11:12:43,6.5,8
39778,2025-07-12 11:22:01,6.5,4
39779,2025-07-12 11:11:44,7.75,7
39780,2025-07-12 11:49:48,7.5,7
39781,2025-07-12 11:08:27,7.25,5
39782,2025-07-12 11:12:50,6.25,4
39783,2025-07-12 11:15:14,8.75,10
39784,2025-07-12 11:34:51,6.5,5
39785,2025-07-12 11:46:21,7.25,3
39786,2025-07-12 11:32:12,23.0,2
39787,2025-07-12 11:14:54,12.0,8
39788,2025-07-12 11:49:57,7.75,1
39789,2025-07-12 11:15:02,6.25,5
39790,2025-07-12 11:35:46,8.5,12
39791,2025-07-12 11:06:04,7.0,3
39792,2025-07-12 11:50:29,14.5,11
39793,2025-07-12 11:18:44,7.75,7
39794,2025-07-12 11:33:10,7.5,7
39795,2025-07-12 11:36:05,7.5,6
39796,2025-07-12 11:42:00,15.75,9
39797,2025-07-12 11:43:47,8.75,12
39798,2025-07-12 11:19:09,6.25,4
39799,2025-07-12 11:25:42,7.25,12
39800,2025-07-12 11:47:34,6.25,1
39801,2025-07-12 11:28:44,8.5,4
39802,2025-07-12 11:48:28,7.0,11
39803,2025-07-12 11:35:07,9.0,2
39804,2025-07-12 11:09:15,8.25,1
39805,2025-07-12 11:27:48,7.25,11
39806,2025-07-12 11:06:00,8.5,4
39807,2025-07-12 11:23:56,6.5,5
39808,2025-07-12 11:06:27,7.75,12
39809,2025-07-12 11:12:41,7.75,12
39810,2025-07-12 11:04:43,6.75,9
39811,2025-07-12 11:52:12,7.0,1
39812,2025-07-12 12:53:24,15.5,11
39813,2025-07-12 12:19:14,8.5,12
39814,2025-07-12 12:47:24,14.75,2
39815,2025-07-12 12:38:17,7.0,5
39816,2025-07-12 12:32:59,6.75,6
39817,2025-07-12 12:30:31,9.0,6
39818,2025-07-12 12:27:58,7.25,10
39819,2025-07-12 12:54:36,8.5,12
39820,2025-07-12 12:44:34,14.0,6
39821,2025-07-12 12:02:19,15.5,1
39822,2025-07-12 12:07:37,8.25,4
39823,2025-07-12 12:19:35,15.5,2
39824,2025-07-12 12:06:32,7.75,4
39825,2025-07-12 12:15:44,7.5,10
39826,2025-07-12 12:19:26,6.5,6
39827,2025-07-12 12:53:31,7.75,11
39828,2025-07-12 12:31:38,6.75,2
39829,2025-07-12 12:53:37,15.5,2
39830,2025-07-12 12:55:51,6.75,2
39831,2025-07-12 12:05:47,14.75,3
39832,2025-07-12 12:38:40,6.25,9
39833,2025-07-12 12:06:27,9.0,1
39834,2025-07-12 12:14:57,7.25,9
39835,2025-07-12 12:01:06,13.5,7
39836,2025-07-12 12:50:54,14.75,2
39837,2025-07-12 12:46:13,9.0,7
39838,2025-07-12 12:05:44,14.0,1
39839,2025-07-12 12:55:24,15.25,10
39840,2025-07-12 12:17:45,8.75,2
39841,2025-07-12 12:06:16,7.75,8
39842,2025-07-12 12:04:34,7.0,5
39843,2025-07-12 12:11:25,13.0,12
39844,2025-07-12 12:00:35,15.0,12
39845,2025-07-12 12:09:18,8.5,3
39846,2025-07-12 12:16:35,21.75,9
39847,2025-07-12 13:26:34,7.0,4
39848,2025-07-12 13:27:36,13.25,1
39849,2025-07-12 13:50:27,15.75,5
39850,2025-07-12 13:50:04,15.0,6
39851,2025-07-12 13:34:53,7.0,11
39852,2025-07-12 13:08:54,13.5,12
39853,2025-07-12 13:58:07,15.75,6
39854,2025-07-12 13:32:06,5.5,4
39855,2025-07-12 13:28:20,6.75,1
39856,2025-07-12 13:09:20,16.75,7
39857,2025-07-12 13:55:07,14.5,12
39858,2025-07-12 13:50:21,8.75,11
39859,2025-07-12 13:58:06,5.75,5
39860,2025-07-12 13:11:26,6.75,1
39861,2025-07-12 13:36:37,8.0,8
39862,2025-07-12 13:00:28,6.25,6
39863,2025-07-12 13:27:18,14.25,5
39864,2025-07-12 13:03:42,11.75,8
39865,2025-07-12 13:51:49,7.25,5
39866,2025-07-12 13:11:49,6.5,9
39867,2025-07-12 13:27:23,6.25,1
39868,2025-07-12 13:46:17,14.75,5
39869,2025-07-12 13:43:56,7.25,4
39870,2025-07-12 13:00:23,7.0,11
39871,2025-07-12 13:30:07,6.5,3
39872,2025-07-12 13:50:52,6.75,9
39873,2025-07-12 13:45:52,17.0,12
39874,2025-07-12 13:08:29,7.0,12
39875,2025-07-12 13:44:38,9.25,5
39876,2025-07-12 13:34:29,14.5,7
39877,2025-07-12 13:23:10,6.25,11
39878,2025-07-12 13:27:38,7.0,2
39879,2025-07-12 13:14:28,7.75,6
39880,2025-07-12 13:15:03,7.0,12
39881,2025-07-12 13:41:57,7.75,10
39882,2025-07-12 14:20:06,16.25,8
39883,2025-07-12 14:36:02,6.75,1
39884,2025-07-12 14:46:28,13.75,1
39885,2025-07-12 14:16:09,14.75,3
39886,2025-07-12 14:36:27,14.25,3
39887,2025-07-12 14:15:17,6.75,3
39888,2025-07-12 14:57:09,7.25,7
39889,2025-07-12 14:02:44,8.5,11
39890,2025-07-12 14:44:35,7.0,9
39891,2025-07-12 14:08:22,5.75,9
39892,2025-07-12 14:33:49,7.75,10
39893,2025-07-12 14:03:02,13.5,5
39894,2025-07-12 14:43:29,8.25,1
39895,2025-07-12 14:39:13,8.75,11
39896,2025-07-12 14:31:10,8.25,7
39897,2025-07-12 14:19:06,6.5,12
39898,2025-07-12 14:35:53,5.25,11
39899,2025-07-12 14:20:35,8.5,12
39900,2025-07-12 14:06:31,23.75,12
39901,2025-07-12 14:19:55,7.25,9
39902,2025-07-12 14:28:40,14.75,9
39903,2025-07-12 15:45:45,6.25,6
39904,2025-07-12 15:34:15,8.25,11
39905,2025-07-12 15:59:59,7.0,8
39906,2025-07-12 15:08:40,7.25,4
39907,2025-07-12 15:00:33,6.25,6
39908,2025-07-12 15:58:16,6.5,8
39909,2025-07-12 15:21:13,13.75,1
39910,2025-07-12 15:37:00,7.0,11
39911,2025-07-12 15:49:06,6.25,2
39912,2025-07-12 15:10:30,7.0,7
39913,2025-07-12 15:11:10,15.75,3
39914,2025-07-12 15:34:58,15.5,7
39915,2025-07-12 15:19:40,6.5,2
39916,2025-07-12 15:45:07,6.75,1
39917,2025-07-12 15:55:41,13.25,4
39918,2025-07-12 15:02:30,15.0,9
39919,2025-07-12 15:01:00,9.0,2
39920,2025-07-12 15:59:26,6.5,6
39921,2025-07-12 15:29:15,6.5,11
39922,2025-07-12 15:30:44,16.5,10
39923,2025-07-12 15:14:45,7.75,7
39924,2025-07-12 16:39:25,13.25,6
39925,2025-07-12 16:37:01,16.25,7
39926,2025-07-12 16:23:14,7.0,6
39927,2025-07-12 16:35:54,14.75,8
39928,2025-07-12 16:57:16,6.25,9
39929,2025-07-12 16:54:58,9.25,10
39930,2025-07-12 16:30:31,8.25,6
39931,2025-07-12 16:19:25,7.75,8
39932,2025-07-12 16:29:34,13.75,12
39933,2025-07-12 16:26:36,7.5,12
39934,2025-07-12 16:11:20,7.25,3
39935,2025-07-12 16:56:59,9.5,2
39936,2025-07-12 16:56:03,8.25,11
39937,2025-07-12 16:11:21,8.0,12
39938,2025-07-12 16:50:44,22.0,1
39939,2025-07-12 16:56:37,9.5,12
39940,2025-07-12 16:04:27,8.5,6
39941,2025-07-12 16:27:54,7.5,12
39942,2025-07-12 16:06:58,6.25,11
39943,2025-07-12 16:00:13,7.75,8
39944,2025-07-12 16:16:40,6.75,10
39945,2025-07-12 17:02:57,22.5,1
39946,2025-07-12 17:49:25,15.5,4
39947,2025-07-12 17:19:53,16.25,1
39948,2025-07-12 17:48:57,7.75,1
39949,2025-07-12 17:04:42,13.5,6
39950,2025-07-12 17:42:25,17.25,6
39951,2025-07-12 17:44:23,15.5,11
39952,2025-07-12 17:19:46,22.25,9
39953,2025-07-12 17:41:34,7.0,1
39954,2025-07-12 17:49:57,6.75,9
39955,2025-07-12 17:45:34,7.5,6
39956,2025-07-12 17:33:37,9.25,5
39957,2025-07-12 17:55:12,6.5,1
39958,2025-07-12 17:20:54,15.0,7
39959,2025-07-12 17:50:12,15.25,10
39960,2025-07-12 17:40:13,12.75,7
39961,2025-07-12 17:21:41,9.0,7
39962,2025-07-12 17:46:04,14.25,8
39963,2025-07-12 17:54:05,8.75,4
39964,2025-07-12 17:44:35,7.5,12
39965,2025-07-12 17:38:34,8.5,10
39966,2025-07-12 17:05:42,7.5,7
39967,2025-07-12 17:03:56,14.5,2
39968,2025-07-12 17:10:18,7.0,4
39969,2025-07-12 17:52:23,7.25,9
39970,2025-07-12 17:28:51,8.5,3
39971,2025-07-12 17:23:40,7.25,11
39972,2025-07-12 17:48:57,7.5,2
39973,2025-07-12 17:58:28,17.0,1
39974,2025-07-12 18:15:47,6.5,4
39975,2025-07-12 18:21:50,9.0,8
39976,2025-07-12 18:54:00,15.25,9
39977,2025-07-12 18:17:31,10.0,10
39978,2025-07-12 18:29:48,7.25,3
39979,2025-07-12 18:15:16,6.75,11
39980,2025-07-12 18:44:39,7.5,2
39981,2025-07-12 18:03:09,15.0,9
39982,2025-07-12 18:06:09,8.75,9
39983,2025-07-12 18:36:58,22.0,12
39984,2025-07-12 18:48:11,16.25,9
39985,2025-07-12 18:10:00,15.0,9
39986,2025-07-12 18:45:22,8.5,9
39987,2025-07-12 18:02:24,13.5,3
39988,2025-07-12 18:01:29,9.0,5
39989,2025-07-12 18:53:38,7.0,8
39990,2025-07-12 18:46:58,15.5,10
39991,2025-07-12 18:44:29,6.75,1
39992,2025-07-12 18:52:39,6.75,11
39993,2025-07-12 18:09:48,8.0,12
39994,2025-07-12 18:15:19,6.75,12
39995,2025-07-12 18:10:56,13.25,3
39996,2025-07-12 18:56:17,7.5,3
39997,2025-07-12 18:47:21,24.5,12
39998,2025-07-12 18:51:21,10.25,3
